525,976,1475,1059,1450,1347,500,1264
621,1249,1409,1397,1354,1688,566,1540
146,2011,389,2011,389,2233,146,2233
653,2025,843,2049,830,2153,640,2129
856,2052,1010,2044,1014,2121,859,2129
399,2046,550,2046,550,2137,399,2137
581,2056,621,2056,621,2112,581,2112
1308,2056,1606,2056,1606,2162,1308,2162
1038,2072,1282,2060,1286,2143,1042,2154
277,2167,363,2167,363,2243,277,2243
434,2155,729,2185,720,2272,425,2242
373,2177,414,2177,414,2238,373,2238
737,2177,843,2177,843,2253,737,2253
1069,2166,1277,2196,1264,2286,1057,2256
859,2191,1057,2198,1054,2275,856,2268
1283,2193,1526,2193,1526,2273,1283,2273
1587,2187,1758,2210,1746,2304,1574,2281
1541,2213,1571,2213,1571,2268,1541,2268
141,2294,318,2294,318,2369,141,2369
424,2294,601,2294,601,2374,424,2374
663,2289,873,2300,868,2389,658,2379
328,2304,409,2304,409,2369,328,2369
884,2309,1025,2309,1025,2385,884,2385
606,2314,646,2314,646,2369,606,2369
1045,2314,1238,2314,1238,2395,1045,2395
1258,2319,1379,2319,1379,2400,1258,2400
1389,2334,1611,2334,1611,2415,1389,2415
132,2407,377,2421,371,2524,127,2510
555,2430,742,2430,742,2511,555,2511
378,2440,545,2440,545,2526,378,2526
904,2440,1086,2440,1086,2521,904,2521
757,2445,838,2445,838,2511,757,2511
853,2455,889,2455,889,2511,853,2511
1086,2445,1238,2445,1238,2541,1086,2541
1591,2460,1667,2460,1667,2531,1591,2531
1248,2465,1576,2465,1576,2551,1248,2551
131,2551,257,2551,257,2632,131,2632
257,2551,434,2551,434,2637,257,2637
439,2556,752,2556,752,2652,439,2652
773,2561,929,2561,929,2647,773,2647
935,2588,1165,2574,1169,2657,940,2670
1173,2569,1344,2580,1337,2681,1166,2669
1344,2577,1510,2577,1510,2662,1344,2662
1581,2587,1748,2587,1748,2662,1581,2662
1526,2602,1561,2602,1561,2657,1526,2657
879,2956,1000,2956,1000,3041,879,3041
