720,177,834,177,834,241,720,241
848,177,944,177,944,246,848,246
955,178,1150,197,1144,267,948,249
305,570,442,570,442,643,305,643
436,575,560,562,569,648,445,661
570,570,693,570,693,638,570,638
707,570,821,570,821,638,707,638
830,570,1104,570,1104,643,830,643
1108,573,1306,579,1304,651,1106,645
1314,584,1455,584,1455,652,1314,652
211,681,408,687,405,763,208,757
644,689,770,682,774,752,648,759
410,684,634,684,634,775,410,775
780,688,894,688,894,757,780,757
893,704,1086,679,1097,758,903,783
1172,693,1304,693,1304,761,1172,761
1095,698,1168,698,1168,757,1095,757
1338,693,1500,707,1495,773,1332,760
213,803,529,798,530,875,214,880
661,798,793,798,793,871,661,871
538,803,652,803,652,871,538,871
885,803,999,803,999,871,885,871
1003,803,1341,803,1341,876,1003,876
1348,803,1508,824,1498,900,1338,879
803,812,876,812,876,871,803,871
395,896,605,920,595,1008,385,984
1223,913,1403,921,1400,993,1220,985
611,926,643,926,643,980,611,980
775,936,974,915,982,989,783,1010
994,926,1022,926,1022,976,994,976
657,930,771,930,771,985,657,985
1035,930,1218,930,1218,990,1035,990
237,935,378,935,378,985,237,985
1409,935,1519,935,1519,985,1409,985
885,2678,1008,2678,1008,2755,885,2755
