795,184,1053,184,1053,257,795,257
1070,184,1271,184,1271,257,1070,257
246,666,414,666,414,756,246,756
734,659,1100,670,1097,786,731,775
1110,657,1334,673,1326,785,1102,769
431,672,689,672,689,756,431,756
1339,672,1479,672,1479,767,1339,767
1484,666,1708,666,1708,767,1484,767
683,694,717,694,717,750,683,750
128,812,319,812,319,902,128,902
1014,812,1193,812,1193,907,1014,907
330,790,663,823,653,933,319,900
655,812,823,812,823,913,655,913
868,818,1008,818,1008,907,868,907
1204,812,1630,812,1630,924,1204,924
247,954,470,970,463,1057,241,1041
481,963,621,963,621,1047,481,1047
621,958,823,958,823,1047,621,1047
840,963,1081,963,1081,1053,840,1053
1258,965,1570,936,1581,1051,1268,1080
1087,969,1266,969,1266,1075,1087,1075
151,1102,494,1111,492,1199,149,1190
700,1109,806,1109,806,1193,700,1193
812,1109,991,1109,991,1199,812,1199
1042,1109,1215,1109,1215,1193,1042,1193
1238,1109,1456,1109,1456,1199,1238,1199
504,1120,655,1120,655,1199,504,1199
1468,1131,1624,1131,1624,1221,1468,1221
128,1249,442,1249,442,1339,128,1339
907,1255,1053,1255,1053,1344,907,1344
1053,1255,1232,1255,1232,1361,1053,1361
1592,1257,1791,1269,1785,1350,1587,1338
453,1271,717,1271,717,1361,453,1361
1243,1271,1372,1271,1372,1344,1243,1344
1383,1271,1585,1271,1585,1367,1383,1367
728,1277,885,1277,885,1367,728,1367
128,1395,319,1395,319,1479,128,1479
336,1395,588,1395,588,1484,336,1484
246,1540,414,1540,414,1624,246,1624
431,1540,722,1540,722,1630,431,1630
728,1535,1098,1535,1098,1647,728,1647
1098,1535,1260,1535,1260,1630,1098,1630
1401,1537,1671,1546,1668,1638,1398,1630
1686,1546,1770,1546,1770,1630,1686,1630
1770,1546,1899,1546,1899,1636,1770,1636
1277,1557,1389,1557,1389,1630,1277,1630
123,1680,257,1680,257,1764,123,1764
778,1686,980,1686,980,1776,778,1776
991,1686,1131,1686,1131,1770,991,1770
1137,1686,1333,1686,1333,1770,1137,1770
425,1704,754,1680,761,1772,432,1796
1552,1692,1854,1692,1854,1781,1552,1781
274,1697,420,1697,420,1776,274,1776
1350,1703,1529,1703,1529,1776,1350,1776
123,1826,263,1826,263,1910,123,1910
280,1826,532,1826,532,1916,280,1916
711,1826,924,1826,924,1916,711,1916
999,1816,1249,1836,1241,1939,991,1919
543,1832,677,1832,677,1916,543,1916
1256,1830,1498,1838,1495,1929,1253,1921
1507,1832,1647,1832,1647,1921,1507,1921
1652,1832,1837,1832,1837,1921,1652,1921
935,1843,986,1843,986,1910,935,1910
156,1977,190,1977,190,2050,156,2050
601,1978,755,1969,760,2055,605,2064
773,1972,907,1972,907,2061,773,2061
913,1972,1109,1972,1109,2061,913,2061
1462,1972,1686,1972,1686,2061,1462,2061
209,1987,559,1972,563,2066,213,2080
1703,1977,1854,1977,1854,2061,1703,2061
1126,1989,1311,1989,1311,2061,1126,2061
1322,1989,1445,1989,1445,2061,1322,2061
324,2117,425,2117,425,2202,324,2202
437,2117,577,2117,577,2202,437,2202
988,2133,1191,2094,1211,2199,1008,2238
829,2123,1002,2123,1002,2207,829,2207
119,2135,311,2123,317,2217,124,2229
588,2129,812,2129,812,2207,588,2207
235,2263,453,2263,453,2347,235,2347
849,2266,1069,2258,1072,2347,852,2355
1087,2263,1227,2263,1227,2347,1087,2347
1233,2254,1427,2267,1419,2378,1225,2365
1426,2274,1734,2260,1738,2355,1430,2369
1748,2263,1849,2263,1849,2347,1748,2347
470,2269,834,2269,834,2370,470,2370
117,2403,347,2403,347,2487,117,2487
521,2403,795,2403,795,2493,521,2493
806,2403,930,2403,930,2493,806,2493
1148,2409,1277,2409,1277,2493,1148,2493
1283,2409,1529,2409,1529,2493,1283,2493
1546,2409,1680,2409,1680,2493,1546,2493
358,2414,509,2414,509,2487,358,2487
941,2420,1120,2420,1120,2515,941,2515
421,2536,809,2548,806,2662,417,2651
117,2549,414,2549,414,2633,117,2633
823,2549,974,2549,974,2639,823,2639
991,2549,1126,2549,1126,2639,991,2639
1134,2534,1524,2558,1517,2667,1127,2643
1526,2545,1685,2556,1678,2665,1518,2654
1692,2555,1793,2555,1793,2644,1692,2644
117,2689,442,2689,442,2779,117,2779
459,2689,605,2689,605,2779,459,2779
229,2829,403,2829,403,2930,229,2930
677,2840,918,2840,918,2924,677,2924
935,2840,1075,2840,1075,2924,935,2924
1271,2840,1406,2840,1406,2930,1271,2930
1423,2846,1608,2846,1608,2930,1423,2930
1624,2846,1759,2846,1759,2930,1624,2930
410,2858,660,2844,665,2936,416,2950
1092,2863,1260,2863,1260,2930,1092,2930
941,3266,1092,3266,1092,3361,941,3361
