687,280,1232,310,1227,410,682,380
456,745,799,770,792,873,448,849
814,754,1031,769,1025,859,808,845
82,762,264,776,256,878,74,864
1033,768,1266,768,1266,863,1033,863
264,774,441,774,441,869,264,869
1530,793,1669,793,1669,875,1530,875
1278,806,1316,806,1316,856,1278,856
1335,800,1524,800,1524,888,1335,888
262,901,470,892,474,984,266,992
648,900,1008,900,1008,989,648,989
478,907,573,907,573,976,478,976
1014,907,1209,907,1209,995,1014,995
592,919,630,919,630,982,592,982
75,927,263,913,270,1003,82,1018
1222,919,1373,919,1373,1001,1222,1001
1379,919,1518,919,1518,1008,1379,1008
81,1045,466,1045,466,1152,81,1152
648,1045,1014,1045,1014,1152,648,1152
485,1058,630,1058,630,1121,485,1121
1096,1058,1285,1058,1285,1134,1096,1134
1297,1058,1430,1058,1430,1146,1297,1146
1438,1066,1724,1087,1718,1177,1431,1157
473,1172,840,1186,836,1293,469,1279
75,1184,264,1184,264,1272,75,1272
841,1203,1214,1188,1218,1288,845,1303
1229,1186,1455,1209,1447,1296,1220,1273
283,1197,459,1197,459,1272,283,1272
1600,1203,1795,1203,1795,1291,1600,1291
1461,1215,1581,1215,1581,1285,1461,1285
240,1336,633,1312,639,1415,246,1439
680,1323,781,1323,781,1411,680,1411
793,1323,1222,1323,1222,1417,793,1417
75,1341,239,1341,239,1436,75,1436
630,1461,781,1461,781,1556,630,1556
201,1467,365,1467,365,1556,201,1556
794,1465,1162,1480,1157,1591,789,1576
1171,1474,1272,1474,1272,1562,1171,1562
1278,1474,1512,1474,1512,1562,1278,1562
1518,1471,1700,1482,1694,1573,1513,1561
371,1480,617,1480,617,1575,371,1575
81,1606,233,1606,233,1694,81,1694
245,1606,384,1606,384,1694,245,1694
560,1606,926,1606,926,1694,560,1694
951,1612,1134,1612,1134,1694,951,1694
1165,1612,1304,1612,1304,1707,1165,1707
1304,1632,1592,1614,1598,1718,1311,1736
1600,1619,1663,1619,1663,1694,1600,1694
396,1625,548,1625,548,1688,396,1688
88,1751,233,1751,233,1839,88,1839
239,1751,409,1751,409,1858,239,1858
579,1751,680,1751,680,1833,579,1833
693,1751,831,1751,831,1833,693,1833
837,1751,1077,1751,1077,1839,837,1839
1178,1751,1316,1751,1316,1839,1178,1839
1316,1751,1682,1751,1682,1858,1316,1858
1077,1757,1165,1757,1165,1833,1077,1833
409,1764,573,1764,573,1858,409,1858
82,1886,230,1896,224,1987,76,1977
233,1890,485,1890,485,1997,233,1997
491,1890,604,1890,604,1971,491,1971
1386,1890,1625,1890,1625,1997,1386,1997
624,1892,908,1900,906,1985,621,1977
907,1896,1071,1896,1071,1997,907,1997
1247,1902,1379,1902,1379,1997,1247,1997
1077,1908,1234,1908,1234,2003,1077,2003
189,2028,258,2028,258,2110,189,2110
277,2028,573,2028,573,2135,277,2135
579,2028,781,2028,781,2123,579,2123
787,2028,1077,2028,1077,2135,787,2135
1089,2028,1341,2028,1341,2123,1089,2123
1379,2028,1512,2028,1512,2116,1379,2116
1518,2028,1701,2028,1701,2116,1518,2116
467,2163,778,2175,774,2282,463,2270
781,2167,907,2167,907,2261,781,2261
913,2167,1127,2167,1127,2261,913,2261
1436,2167,1568,2167,1568,2255,1436,2255
1575,2167,1789,2167,1789,2255,1575,2255
270,2173,459,2173,459,2268,270,2268
1165,2179,1203,2179,1203,2249,1165,2249
1228,2179,1423,2179,1423,2249,1228,2249
81,2192,252,2192,252,2255,81,2255
832,2308,1069,2326,1061,2435,824,2417
195,2318,409,2318,409,2406,195,2406
422,2318,567,2318,567,2406,422,2406
569,2332,817,2316,823,2413,575,2428
1071,2324,1159,2324,1159,2394,1071,2394
1178,2324,1386,2324,1386,2412,1178,2412
1461,2324,1549,2324,1549,2387,1461,2387
1039,2450,1228,2450,1228,2538,1039,2538
1423,2450,1612,2450,1612,2532,1423,2532
1612,2450,1776,2450,1776,2551,1612,2551
76,2444,701,2463,698,2573,73,2554
711,2457,888,2457,888,2545,711,2545
894,2457,1033,2457,1033,2538,894,2538
1241,2463,1411,2463,1411,2538,1241,2538
1732,2576,1820,2576,1820,2664,1732,2664
1524,2583,1694,2583,1694,2671,1524,2671
1186,2584,1387,2605,1377,2706,1175,2685
1417,2589,1518,2589,1518,2671,1417,2671
963,2595,1171,2595,1171,2683,963,2683
195,2601,352,2601,352,2696,195,2696
365,2601,434,2601,434,2683,365,2683
459,2601,617,2601,617,2696,459,2696
617,2608,787,2608,787,2715,617,2715
787,2614,951,2614,951,2715,787,2715
75,2620,176,2620,176,2690,75,2690
1020,2734,1234,2734,1234,2828,1020,2828
1253,2740,1285,2740,1285,2809,1253,2809
1297,2740,1575,2740,1575,2822,1297,2822
1581,2740,1732,2740,1732,2835,1581,2835
772,2758,1000,2749,1003,2821,775,2830
239,2765,384,2765,384,2835,239,2835
396,2765,617,2765,617,2860,396,2860
630,2765,762,2765,762,2853,630,2853
69,2772,233,2772,233,2860,69,2860
1208,2873,1669,2865,1671,2981,1210,2989
1663,2866,1827,2866,1827,2973,1663,2973
913,2879,1083,2879,1083,2967,913,2967
1102,2879,1203,2879,1203,2967,1102,2967
636,2891,875,2891,875,2998,636,2998
227,2893,428,2909,420,3011,219,2996
75,2910,207,2910,207,2979,75,2979
428,2910,630,2910,630,3011,428,3011
900,3307,1045,3307,1045,3402,900,3402
