965,63,1506,37,1509,109,968,135
782,83,942,68,948,137,788,152
530,112,763,82,773,155,540,185
1520,439,1802,477,1789,570,1508,532
1020,472,1144,472,1144,548,1020,548
1147,483,1506,471,1509,552,1150,564
866,481,1018,499,1008,578,857,561
701,500,853,500,853,572,701,572
1314,590,1487,583,1490,657,1317,665
1493,581,1593,581,1593,677,1493,677
1130,591,1245,591,1245,663,1130,663
991,614,1123,601,1130,667,998,681
1259,610,1292,610,1292,658,1259,658
846,631,981,618,986,673,851,685
604,644,829,605,844,688,618,727
1220,710,1573,705,1575,803,1221,809
1121,715,1216,715,1216,791,1121,791
1583,720,1664,720,1664,782,1583,782
917,728,1105,718,1109,798,921,808
639,750,910,727,917,808,646,831
1469,825,1593,825,1593,906,1469,906
1602,834,1683,834,1683,911,1602,911
991,854,1138,839,1146,915,999,930
1154,844,1307,844,1307,915,1154,915
1326,853,1459,853,1459,911,1326,911
777,868,925,868,925,939,777,939
939,877,973,877,973,925,939,925
606,894,766,874,776,953,616,973
1364,963,1474,963,1474,1039,1364,1039
1082,973,1202,973,1202,1044,1082,1044
1483,977,1636,977,1636,1030,1483,1030
1211,982,1349,982,1349,1044,1211,1044
853,987,1059,987,1059,1059,853,1059
629,992,834,992,834,1092,629,1092
1241,1090,1391,1097,1387,1171,1237,1164
1397,1092,1574,1092,1574,1163,1397,1163
1650,1092,1779,1092,1779,1163,1650,1163
1106,1097,1225,1097,1225,1173,1106,1173
982,1101,1097,1101,1097,1178,982,1178
637,1119,967,1106,970,1182,640,1195
1345,1206,1679,1206,1679,1292,1345,1292
1194,1221,1334,1214,1338,1292,1198,1299
889,1223,1182,1215,1185,1300,892,1309
648,1245,739,1245,739,1316,648,1316
750,1260,881,1248,886,1303,755,1315
1309,1342,1530,1336,1532,1416,1312,1422
1536,1340,1736,1340,1736,1416,1536,1416
1183,1349,1297,1349,1297,1421,1183,1421
1378,1469,1574,1469,1574,1545,1378,1545
1588,1469,1731,1469,1731,1545,1588,1545
1268,1474,1364,1474,1364,1550,1268,1550
1097,1478,1259,1478,1259,1550,1097,1550
1459,1598,1593,1598,1593,1679,1459,1679
1207,1592,1448,1603,1444,1695,1203,1684
1092,1607,1202,1607,1202,1683,1092,1683
1526,1726,1683,1726,1683,1803,1526,1803
1688,1726,1779,1726,1779,1803,1688,1803
1082,1726,1335,1726,1335,1812,1082,1812
1349,1745,1512,1745,1512,1807,1349,1807
1302,1860,1493,1860,1493,1936,1302,1936
1502,1860,1593,1860,1593,1931,1502,1931
1082,1865,1283,1865,1283,1941,1082,1941
1612,1874,1755,1874,1755,1931,1612,1931
1078,1993,1216,1993,1216,2070,1078,2070
1326,1993,1416,1993,1416,2065,1326,2065
1431,2003,1559,2003,1559,2065,1431,2065
1230,2008,1311,2008,1311,2070,1230,2070
1574,2008,1760,2008,1760,2084,1574,2084
1264,2118,1392,2118,1392,2203,1264,2203
1390,2127,1637,2102,1646,2198,1400,2223
1070,2125,1253,2137,1248,2210,1065,2198
1294,2266,1616,2249,1620,2330,1299,2347
1626,2251,1736,2251,1736,2327,1626,2327
1168,2261,1283,2261,1283,2332,1168,2332
1664,2385,1798,2385,1798,2461,1664,2461
1059,2389,1197,2389,1197,2471,1059,2471
1216,2385,1412,2385,1412,2475,1216,2475
1423,2395,1568,2387,1572,2465,1427,2473
1583,2394,1664,2394,1664,2466,1583,2466
1020,2785,1116,2785,1116,2871,1020,2871
