30,1354,1832,1340,1835,1666,32,1681
1297,2324,1524,2324,1524,2425,1297,2425
793,2331,1008,2331,1008,2431,793,2431
1026,2331,1272,2331,1272,2431,1026,2431
264,2343,422,2343,422,2419,264,2419
451,2350,679,2341,683,2440,454,2448
711,2349,762,2349,762,2412,711,2412
1556,2356,1606,2356,1606,2419,1556,2419
259,2464,506,2473,502,2567,256,2557
510,2475,667,2475,667,2564,510,2564
674,2475,800,2475,800,2564,674,2564
807,2467,1187,2480,1183,2602,803,2590
1217,2473,1446,2502,1433,2607,1204,2579
1455,2507,1656,2507,1656,2576,1455,2576
422,2620,579,2620,579,2709,422,2709
592,2620,730,2620,730,2715,592,2715
730,2620,1008,2620,1008,2740,730,2740
26,2626,205,2640,199,2719,20,2705
1020,2633,1278,2633,1278,2727,1020,2727
1553,2639,1839,2632,1841,2729,1556,2737
214,2639,415,2639,415,2727,214,2727
1291,2639,1543,2639,1543,2727,1291,2727
25,2759,252,2759,252,2847,25,2847
390,2765,630,2765,630,2853,390,2853
636,2772,743,2772,743,2860,636,2860
270,2778,371,2778,371,2853,270,2853
913,2772,1077,2772,1077,2885,913,2885
1083,2778,1228,2778,1228,2872,1083,2872
756,2784,913,2784,913,2866,756,2866
1247,2784,1499,2784,1499,2879,1247,2879
1505,2790,1688,2790,1688,2879,1505,2879
1707,2816,1745,2816,1745,2872,1707,2872
18,2904,321,2904,321,2998,18,2998
333,2904,447,2904,447,2998,333,2998
453,2910,693,2910,693,3005,453,3005
705,2916,825,2916,825,3011,705,3011
832,2912,1226,2929,1221,3052,827,3035
1348,2942,1581,2942,1581,3030,1348,3030
1593,2942,1820,2942,1820,3036,1593,3036
1234,2948,1329,2948,1329,3030,1234,3030
850,3357,976,3357,976,3452,850,3452
