888,1001,1241,1001,1241,1209,888,1209
621,1297,1497,1345,1483,1609,607,1561
407,1654,1692,1789,1662,2070,377,1934
270,2356,478,2356,478,2457,270,2457
510,2394,680,2394,680,2488,510,2488
707,2394,922,2407,918,2478,702,2465
1040,2412,1346,2396,1352,2500,1046,2516
1382,2416,1579,2407,1584,2500,1386,2509
1607,2409,1825,2426,1817,2524,1599,2507
957,2419,1008,2419,1008,2475,957,2475
258,2513,346,2513,346,2601,258,2601
423,2532,690,2516,696,2619,429,2636
371,2545,409,2545,409,2601,371,2601
900,2538,1033,2538,1033,2633,900,2633
699,2551,888,2551,888,2620,699,2620
1039,2551,1348,2551,1348,2652,1039,2652
1360,2570,1606,2570,1606,2658,1360,2658
1631,2576,1801,2576,1801,2664,1631,2664
70,2667,344,2650,350,2752,76,2768
352,2658,491,2658,491,2753,352,2753
599,2668,787,2682,779,2779,591,2764
497,2677,585,2677,585,2759,497,2759
793,2696,982,2696,982,2784,793,2784
1001,2721,1045,2721,1045,2784,1001,2784
1064,2715,1367,2715,1367,2809,1064,2809
1732,2721,1883,2721,1883,2816,1732,2816
1379,2727,1719,2727,1719,2828,1379,2828
75,2803,365,2803,365,2904,75,2904
378,2828,472,2828,472,2910,378,2910
486,2829,754,2848,747,2946,480,2927
756,2835,919,2835,919,2929,756,2929
933,2843,1076,2854,1069,2945,926,2934
1077,2872,1278,2872,1278,2954,1077,2954
1499,2872,1650,2872,1650,2967,1499,2967
1291,2885,1486,2885,1486,2979,1291,2979
1719,2885,1883,2885,1883,2992,1719,2992
1663,2904,1701,2904,1701,2961,1663,2961
226,2973,396,2973,396,3074,226,3074
410,2968,590,2977,585,3069,405,3060
56,2979,144,2979,144,3042,56,3042
157,2979,207,2979,207,3042,157,3042
606,2962,802,3004,780,3108,583,3066
812,3011,1001,3011,1001,3080,812,3080
1127,3011,1241,3011,1241,3105,1127,3105
1020,3017,1115,3017,1115,3093,1020,3093
1253,3024,1442,3024,1442,3112,1253,3112
1638,3024,1890,3024,1890,3118,1638,3118
1474,3030,1631,3030,1631,3118,1474,3118
894,3446,1033,3446,1033,3540,894,3540
