677,136,803,136,803,212,677,212
818,141,929,141,929,217,818,217
941,142,1157,162,1150,241,933,221
106,581,313,581,313,661,106,661
328,586,454,586,454,661,328,661
864,591,995,591,995,672,864,672
1005,596,1409,596,1409,672,1005,672
1415,601,1549,593,1554,671,1420,679
466,597,624,611,618,675,460,661
631,612,850,591,858,670,639,692
106,712,277,712,277,793,106,793
288,711,547,718,545,802,286,796
227,853,530,853,530,929,227,929
540,853,682,853,682,934,540,934
882,876,1119,849,1128,929,891,955
1133,859,1267,851,1271,929,1137,936
1278,853,1409,853,1409,929,1278,929
1419,853,1536,853,1536,929,1419,929
687,869,884,869,884,955,687,955
1325,986,1634,957,1643,1051,1334,1080
354,988,507,978,513,1060,360,1070
1207,980,1334,980,1334,1066,1207,1066
523,974,828,994,822,1084,517,1065
1051,980,1202,980,1202,1076,1051,1076
830,980,1045,996,1039,1084,823,1069
115,1007,344,982,353,1061,124,1087
1404,1101,1566,1101,1566,1182,1404,1182
569,1117,838,1110,840,1192,571,1198
1035,1111,1157,1111,1157,1187,1035,1187
1162,1106,1399,1106,1399,1202,1162,1202
128,1113,403,1132,397,1211,122,1192
410,1122,550,1114,554,1192,415,1199
851,1121,1025,1114,1028,1187,854,1194
1152,1238,1273,1238,1273,1313,1152,1313
1279,1234,1448,1243,1444,1318,1275,1309
763,1243,1142,1243,1142,1334,763,1334
1455,1243,1637,1243,1637,1308,1455,1308
399,1248,525,1248,525,1323,399,1323
535,1248,747,1248,747,1323,535,1323
126,1248,389,1248,389,1349,126,1349
1369,1354,1576,1354,1576,1450,1369,1450
1005,1359,1197,1359,1197,1455,1005,1455
1212,1364,1369,1364,1369,1445,1212,1445
667,1364,848,1364,848,1450,667,1450
146,1379,348,1379,348,1460,146,1460
358,1379,490,1379,490,1460,358,1460
864,1379,944,1379,944,1445,864,1445
955,1384,995,1384,995,1440,955,1440
495,1389,661,1389,661,1475,495,1475
1500,1485,1647,1485,1647,1556,1500,1556
1043,1497,1303,1485,1306,1564,1046,1576
1313,1490,1495,1490,1495,1576,1313,1576
823,1489,1033,1495,1030,1594,820,1587
697,1500,818,1500,818,1576,697,1576
358,1505,485,1505,485,1586,358,1586
490,1500,687,1500,687,1596,490,1596
149,1513,348,1506,350,1586,152,1593
1221,1628,1481,1600,1490,1683,1230,1712
788,1638,1085,1614,1091,1693,795,1717
1096,1617,1217,1617,1217,1692,1096,1692
651,1627,783,1627,783,1707,651,1707
288,1637,641,1637,641,1718,288,1718
151,1642,277,1642,277,1718,151,1718
1379,1728,1556,1728,1556,1824,1379,1824
1078,1744,1247,1735,1251,1813,1082,1822
1258,1738,1379,1738,1379,1809,1258,1809
939,1743,1071,1743,1071,1824,939,1824
722,1748,924,1748,924,1829,722,1829
542,1763,711,1755,715,1833,546,1841
141,1772,528,1746,535,1851,148,1877
1318,1859,1440,1859,1440,1935,1318,1935
1162,1864,1313,1864,1313,1940,1162,1940
1441,1870,1650,1857,1656,1940,1446,1953
726,1889,878,1870,888,1949,736,1968
894,1874,1015,1874,1015,1950,894,1950
601,1884,727,1884,727,1965,601,1965
1025,1884,1147,1884,1147,1945,1025,1945
389,1889,586,1889,586,1970,389,1970
156,1915,363,1915,363,1995,156,1995
718,2008,918,1997,922,2078,723,2089
314,2026,518,2014,523,2098,319,2111
530,2016,712,2016,712,2091,530,2091
161,2031,303,2031,303,2112,161,2112
1243,2112,1509,2095,1514,2177,1249,2195
1562,2104,1740,2112,1737,2190,1558,2181
1131,2117,1238,2117,1238,2193,1131,2193
1515,2122,1546,2122,1546,2167,1515,2167
884,2127,1126,2127,1126,2208,884,2208
611,2132,732,2132,732,2223,611,2223
747,2142,874,2142,874,2213,747,2213
434,2147,606,2147,606,2243,434,2243
277,2157,434,2157,434,2238,277,2238
1436,2241,1616,2231,1619,2297,1440,2307
1269,2232,1429,2245,1423,2327,1263,2315
824,2264,1094,2240,1102,2324,832,2348
1106,2243,1258,2243,1258,2319,1106,2319
434,2258,823,2258,823,2369,434,2369
313,2284,429,2284,429,2364,313,2364
171,2294,308,2294,308,2374,171,2374
1652,2344,1738,2344,1738,2415,1652,2415
1394,2354,1556,2354,1556,2430,1394,2430
1561,2354,1647,2354,1647,2420,1561,2420
1162,2372,1378,2353,1385,2431,1168,2450
934,2396,1149,2378,1156,2461,941,2479
808,2390,934,2390,934,2465,808,2465
591,2400,722,2400,722,2481,591,2481
459,2405,586,2405,586,2486,459,2486
167,2428,352,2414,358,2497,173,2511
363,2425,444,2425,444,2491,363,2491
500,2537,731,2522,737,2604,506,2620
404,2551,490,2551,490,2622,404,2622
176,2556,399,2556,399,2637,176,2637
939,2880,1071,2880,1071,2966,939,2966
