821,557,1163,573,1154,762,812,746
620,816,1373,886,1347,1163,594,1093
872,1241,1054,1241,1054,1402,872,1402
721,1498,1181,1521,1168,1781,708,1757
26,2002,289,2002,289,2237,26,2237
492,2023,733,2023,733,2130,492,2130
305,2039,476,2039,476,2141,305,2141
1051,2033,1263,2058,1249,2174,1037,2148
770,2060,936,2060,936,2151,770,2151
1284,2060,1375,2060,1375,2141,1284,2141
1498,2055,1809,2055,1809,2157,1498,2157
968,2066,1017,2066,1017,2125,968,2125
1418,2077,1466,2077,1466,2141,1418,2141
178,2167,502,2196,494,2289,170,2261
519,2184,690,2184,690,2269,519,2269
701,2178,835,2178,835,2269,701,2269
845,2194,936,2194,936,2275,845,2275
947,2194,1108,2194,1108,2285,947,2285
1296,2198,1555,2208,1550,2325,1291,2315
1129,2216,1284,2216,1284,2291,1129,2291
1579,2221,1729,2221,1729,2301,1579,2301
17,2307,239,2321,234,2408,12,2394
656,2305,1083,2344,1073,2456,646,2418
246,2339,428,2339,428,2408,246,2408
449,2344,642,2344,642,2414,449,2414
1083,2361,1332,2351,1336,2451,1087,2461
1354,2355,1547,2355,1547,2451,1354,2451
1561,2353,1744,2376,1731,2481,1548,2458
1750,2392,1841,2392,1841,2462,1750,2462
5,2457,149,2457,149,2553,5,2553
145,2470,419,2477,416,2581,142,2574
631,2478,920,2478,920,2574,631,2574
433,2489,610,2489,610,2564,433,2564
936,2494,1300,2494,1300,2606,936,2606
1308,2495,1542,2511,1534,2626,1300,2609
1541,2521,1632,2521,1632,2606,1541,2606
1648,2515,1798,2515,1798,2612,1648,2612
-2,2609,261,2602,264,2708,0,2715
260,2615,603,2608,605,2719,262,2725
675,2621,886,2628,882,2726,671,2718
888,2639,1027,2639,1027,2730,888,2730
620,2649,663,2649,663,2714,620,2714
1050,2656,1240,2668,1235,2746,1045,2734
1245,2676,1669,2663,1672,2764,1248,2777
829,3088,958,3088,958,3185,829,3185
