835,930,1190,945,1182,1144,827,1128
539,1192,1503,1295,1470,1600,507,1497
1094,2081,1333,2081,1333,2188,1094,2188
1354,2080,1579,2087,1576,2187,1351,2180
870,2087,1067,2087,1067,2188,870,2188
350,2103,504,2103,504,2177,350,2177
536,2108,759,2108,759,2198,536,2198
796,2108,844,2108,844,2172,796,2172
1614,2119,1662,2119,1662,2177,1614,2177
337,2214,530,2238,517,2343,324,2318
531,2235,679,2235,679,2320,531,2320
1025,2241,1200,2241,1200,2326,1025,2326
1423,2241,1593,2241,1593,2331,1423,2331
1609,2246,1768,2246,1768,2331,1609,2331
695,2251,738,2251,738,2315,695,2315
759,2251,998,2251,998,2342,759,2342
1216,2257,1412,2257,1412,2326,1216,2326
106,2363,265,2363,265,2453,106,2453
270,2368,701,2368,701,2485,270,2485
709,2363,900,2387,887,2491,696,2467
913,2384,1205,2384,1205,2469,913,2469
1646,2384,1869,2384,1869,2480,1646,2480
1295,2395,1572,2395,1572,2496,1295,2496
1587,2411,1630,2411,1630,2469,1587,2469
213,2505,490,2512,488,2619,210,2612
499,2512,695,2512,695,2602,499,2602
711,2522,892,2522,892,2607,711,2607
1063,2539,1389,2519,1395,2617,1069,2637
1407,2538,1561,2538,1561,2618,1407,2618
1577,2538,1715,2538,1715,2623,1577,2623
913,2543,1067,2543,1067,2612,913,2612
350,2650,509,2650,509,2745,350,2745
578,2655,791,2655,791,2766,578,2766
100,2679,337,2654,346,2741,109,2766
817,2666,966,2666,966,2751,817,2751
525,2676,562,2676,562,2740,525,2740
971,2676,1046,2676,1046,2756,971,2756
1285,2669,1489,2676,1486,2768,1282,2761
1500,2659,1832,2688,1823,2794,1491,2766
1062,2692,1216,2692,1216,2761,1062,2761
1226,2697,1269,2697,1269,2756,1226,2756
929,3096,1030,3096,1030,3186,929,3186
