831,803,1181,838,1161,1031,811,996
644,1075,1383,1140,1355,1461,616,1397
265,1380,1291,1494,1257,1800,231,1686
1360,1437,1768,1468,1747,1740,1339,1709
289,2104,491,2104,491,2198,289,2198
1020,2104,1209,2104,1209,2205,1020,2205
1228,2097,1386,2097,1386,2223,1228,2223
1417,2110,1581,2110,1581,2198,1417,2198
1612,2110,1764,2110,1764,2198,1612,2198
522,2129,686,2129,686,2217,522,2217
711,2129,907,2129,907,2192,711,2192
951,2135,989,2135,989,2186,951,2186
289,2242,592,2242,592,2337,289,2337
604,2249,774,2249,774,2337,604,2337
793,2268,976,2268,976,2331,793,2331
989,2268,1159,2268,1159,2349,989,2349
1178,2268,1360,2268,1360,2349,1178,2349
1546,2274,1738,2263,1742,2341,1550,2352
1449,2274,1537,2274,1537,2331,1449,2331
119,2387,289,2387,289,2475,119,2475
296,2387,434,2387,434,2475,296,2475
450,2379,603,2402,588,2501,435,2478
831,2387,1045,2387,1045,2475,831,2475
1062,2374,1246,2405,1230,2502,1046,2471
1361,2384,1623,2403,1615,2503,1354,2484
1619,2387,1776,2387,1776,2475,1619,2475
604,2400,812,2400,812,2469,604,2469
1247,2400,1348,2400,1348,2469,1247,2469
743,2526,907,2526,907,2614,743,2614
913,2526,1102,2526,1102,2614,913,2614
113,2532,472,2532,472,2639,113,2639
1108,2532,1247,2532,1247,2633,1108,2633
1461,2532,1631,2532,1631,2614,1461,2614
1638,2532,1776,2532,1776,2614,1638,2614
478,2538,573,2538,573,2614,478,2614
579,2538,718,2538,718,2614,579,2614
1260,2538,1449,2538,1449,2608,1260,2608
1367,2658,1449,2658,1449,2746,1367,2746
114,2662,370,2676,364,2766,109,2752
639,2671,823,2662,828,2752,643,2761
838,2660,1134,2685,1125,2783,830,2757
1449,2664,1663,2664,1663,2753,1449,2753
371,2677,630,2677,630,2778,371,2778
1134,2677,1222,2677,1222,2746,1134,2746
1234,2677,1360,2677,1360,2746,1234,2746
945,3080,1039,3080,1039,3168,945,3168
