797,753,1155,787,1136,986,778,952
601,1052,1344,1082,1333,1343,591,1313
396,1417,1514,1462,1501,1793,383,1748
800,2104,1008,2104,1008,2205,800,2205
1552,2109,1730,2093,1741,2219,1564,2235
63,2104,321,2104,321,2337,63,2337
535,2110,774,2110,774,2217,535,2217
1349,2097,1559,2126,1542,2250,1333,2221
333,2144,505,2122,518,2226,346,2248
1127,2129,1335,2129,1335,2242,1127,2242
1045,2142,1089,2142,1089,2198,1045,2198
926,2255,1077,2255,1077,2349,926,2349
214,2261,365,2261,365,2349,214,2349
381,2267,635,2258,639,2349,384,2357
1089,2261,1278,2261,1278,2362,1089,2362
1417,2261,1688,2261,1688,2343,1417,2343
648,2268,800,2268,800,2349,648,2349
806,2268,913,2268,913,2349,806,2349
1291,2274,1392,2274,1392,2337,1291,2337
989,2394,1215,2394,1215,2488,989,2488
1228,2394,1373,2394,1373,2488,1228,2488
1480,2394,1757,2394,1757,2475,1480,2475
671,2407,975,2395,979,2488,674,2499
63,2406,245,2406,245,2501,63,2501
253,2420,496,2403,503,2493,259,2511
510,2406,661,2406,661,2494,510,2494
1373,2412,1467,2412,1467,2475,1373,2475
1474,2538,1644,2538,1644,2627,1474,2627
1650,2538,1789,2538,1789,2627,1650,2627
699,2545,1001,2545,1001,2639,699,2639
535,2551,686,2551,686,2639,535,2639
63,2557,207,2557,207,2646,63,2646
226,2557,529,2557,529,2658,226,2658
1008,2557,1146,2557,1146,2652,1008,2652
1159,2557,1247,2557,1247,2620,1159,2620
1260,2557,1455,2557,1455,2620,1260,2620
1064,2683,1209,2683,1209,2778,1064,2778
1267,2705,1478,2677,1491,2775,1280,2803
1499,2683,1757,2683,1757,2772,1499,2772
711,2696,869,2696,869,2784,711,2784
56,2702,214,2702,214,2790,56,2790
226,2702,371,2702,371,2790,226,2790
866,2709,1057,2700,1062,2796,870,2805
1222,2709,1266,2709,1266,2772,1222,2772
384,2709,699,2709,699,2809,384,2809
900,3112,1026,3112,1026,3206,900,3206
