845,766,1172,780,1164,955,837,940
763,1020,1268,1102,1227,1356,722,1275
616,1367,1373,1383,1368,1618,611,1602
130,1994,374,1994,374,2213,130,2213
818,1997,1030,2011,1023,2107,812,2093
567,2005,796,2005,796,2103,567,2103
1137,2004,1333,2028,1320,2139,1123,2116
1359,2020,1536,2020,1536,2103,1359,2103
1557,2015,1723,2015,1723,2109,1557,2109
390,2020,546,2020,546,2119,390,2119
1057,2036,1104,2036,1104,2093,1057,2093
266,2142,476,2151,472,2237,263,2228
479,2145,869,2145,869,2254,479,2254
890,2150,1057,2150,1057,2239,890,2239
1057,2171,1312,2171,1312,2265,1057,2265
1333,2182,1614,2182,1614,2249,1333,2249
1635,2187,1812,2187,1812,2244,1635,2244
119,2286,218,2286,218,2369,119,2369
221,2271,474,2290,466,2394,213,2375
484,2291,630,2291,630,2374,484,2374
646,2293,868,2304,863,2398,642,2387
864,2303,1164,2282,1171,2384,871,2404
1499,2312,1676,2312,1676,2390,1499,2390
1176,2317,1390,2317,1390,2385,1176,2385
1400,2317,1489,2317,1489,2385,1400,2385
109,2416,307,2416,307,2510,109,2510
312,2421,557,2421,557,2515,312,2515
567,2432,645,2432,645,2515,567,2515
661,2437,1020,2437,1020,2541,661,2541
1046,2442,1192,2442,1192,2525,1046,2525
1561,2465,1821,2437,1831,2533,1571,2561
1203,2463,1562,2463,1562,2557,1203,2557
109,2567,270,2567,270,2650,109,2650
281,2567,416,2567,416,2661,281,2661
421,2583,781,2583,781,2682,421,2682
780,2589,1111,2566,1118,2667,787,2690
1281,2583,1614,2583,1614,2676,1281,2676
1624,2583,1718,2583,1718,2676,1624,2676
1723,2588,1827,2588,1827,2676,1723,2676
1135,2603,1281,2603,1281,2671,1135,2671
926,3010,1010,3010,1010,3098,926,3098
