831,1134,1152,1134,1152,1316,831,1316
812,1404,1171,1404,1171,1656,812,1656
630,1729,1362,1779,1344,2041,612,1990
1085,2340,1411,2363,1403,2479,1076,2456
1543,2362,1675,2362,1675,2457,1543,2457
656,2358,847,2382,834,2488,643,2464
863,2368,1064,2368,1064,2463,863,2463
1423,2368,1518,2368,1518,2450,1423,2450
384,2387,548,2387,548,2457,384,2457
579,2394,623,2394,623,2450,579,2450
1354,2494,1455,2494,1455,2583,1354,2583
1455,2494,1593,2494,1593,2583,1455,2583
756,2501,938,2501,938,2589,756,2589
1039,2501,1184,2501,1184,2583,1039,2583
1190,2501,1348,2501,1348,2583,1190,2583
1600,2501,1732,2501,1732,2583,1600,2583
378,2505,607,2514,604,2599,375,2591
630,2507,749,2507,749,2583,630,2583
938,2513,1026,2513,1026,2576,938,2576
804,2633,1083,2625,1085,2715,807,2724
686,2633,800,2633,800,2721,686,2721
1108,2633,1215,2633,1215,2715,1108,2715
1225,2617,1524,2641,1516,2738,1217,2714
159,2630,471,2653,464,2756,151,2733
1530,2646,1669,2646,1669,2709,1530,2709
466,2652,680,2652,680,2753,466,2753
532,2777,837,2763,841,2856,536,2869
844,2765,1008,2765,1008,2853,844,2853
1014,2765,1115,2765,1115,2847,1014,2847
1278,2765,1430,2765,1430,2847,1278,2847
153,2771,427,2789,420,2892,146,2874
428,2778,529,2778,529,2866,428,2866
1127,2778,1266,2778,1266,2847,1127,2847
984,2883,1315,2906,1308,3008,977,2985
1316,2898,1619,2898,1619,2998,1316,2998
1625,2898,1757,2898,1757,2979,1625,2979
548,2904,756,2904,756,2992,548,2992
403,2910,535,2910,535,2998,403,2998
277,2916,396,2916,396,2998,277,2998
768,2916,963,2916,963,2979,768,2979
926,3294,1071,3294,1071,3383,926,3383
