843,657,1157,657,1157,824,843,824
608,922,1398,922,1398,1221,608,1221
740,1236,1246,1236,1246,1466,740,1466
1231,1849,1413,1849,1413,1937,1231,1937
1437,1849,1604,1849,1604,1937,1437,1937
323,1854,510,1854,510,1947,323,1947
1019,1845,1211,1866,1199,1972,1007,1950
181,1869,279,1869,279,2055,181,2055
545,1876,695,1884,691,1964,541,1956
721,1879,912,1879,912,1942,721,1942
942,1879,986,1879,986,1933,942,1933
1633,1879,1677,1879,1677,1937,1633,1937
1350,1983,1587,1990,1584,2086,1347,2079
318,1991,652,1991,652,2080,318,2080
647,2000,915,1983,921,2081,653,2097
932,1991,1103,1991,1103,2075,932,2075
1182,2006,1334,2006,1334,2075,1182,2075
1128,2016,1162,2016,1162,2070,1128,2070
1599,2016,1780,2016,1780,2099,1599,2099
143,2133,404,2109,413,2207,152,2231
409,2141,665,2111,676,2212,421,2242
914,2118,1073,2137,1062,2234,903,2215
679,2120,908,2140,900,2235,671,2216
1314,2134,1447,2134,1447,2212,1314,2212
1074,2139,1143,2139,1143,2212,1074,2212
1448,2144,1656,2131,1663,2231,1454,2245
1157,2148,1305,2148,1305,2212,1157,2212
138,2262,528,2245,533,2349,142,2366
520,2256,657,2256,657,2359,520,2359
1000,2266,1133,2266,1133,2345,1000,2345
1138,2261,1393,2261,1393,2369,1138,2369
1417,2271,1565,2271,1565,2350,1417,2350
667,2276,755,2276,755,2345,667,2345
765,2276,991,2276,991,2345,765,2345
1574,2286,1717,2286,1717,2350,1574,2350
142,2399,495,2399,495,2497,142,2497
823,2380,1140,2412,1130,2513,813,2480
1143,2408,1216,2408,1216,2482,1143,2482
1393,2408,1525,2408,1525,2487,1393,2487
510,2413,652,2413,652,2482,510,2482
672,2418,809,2418,809,2482,672,2482
1236,2423,1378,2423,1378,2487,1236,2487
1535,2423,1736,2423,1736,2492,1535,2492
917,2811,1045,2811,1045,2899,917,2899
