825,783,1148,783,1148,963,825,963
532,1055,1442,1118,1421,1421,510,1357
220,1393,1098,1459,1078,1727,200,1661
1164,1408,1731,1408,1731,1667,1164,1667
513,2048,730,2048,730,2138,513,2138
333,2059,487,2059,487,2128,333,2128
1254,2064,1439,2064,1439,2149,1254,2149
762,2075,921,2075,921,2159,762,2159
947,2080,995,2080,995,2138,947,2138
1037,2080,1217,2080,1217,2149,1037,2149
1471,2091,1635,2091,1635,2175,1471,2175
328,2181,550,2181,550,2265,328,2265
561,2202,645,2202,645,2271,561,2271
656,2202,772,2202,772,2276,656,2276
1101,2194,1618,2219,1612,2331,1096,2306
783,2207,921,2207,921,2281,783,2281
931,2218,1032,2218,1032,2281,931,2281
1048,2218,1095,2218,1095,2281,1048,2281
116,2313,349,2313,349,2398,116,2398
349,2323,598,2323,598,2429,349,2429
598,2329,926,2329,926,2435,598,2435
1032,2334,1154,2334,1154,2424,1032,2424
936,2345,1026,2345,1026,2419,936,2419
1169,2345,1381,2345,1381,2435,1169,2435
1387,2343,1807,2355,1804,2469,1384,2456
100,2451,195,2451,195,2530,100,2530
206,2451,418,2451,418,2541,206,2541
440,2457,632,2464,629,2552,436,2545
629,2461,804,2461,804,2572,629,2572
813,2461,998,2484,986,2584,800,2561
1011,2482,1249,2482,1249,2567,1011,2567
1265,2488,1413,2488,1413,2572,1265,2572
1425,2491,1591,2499,1587,2585,1421,2577
1609,2514,1699,2514,1699,2583,1609,2583
92,2571,307,2601,293,2701,78,2671
301,2593,518,2593,518,2678,301,2678
545,2604,704,2604,704,2689,545,2689
716,2602,947,2617,941,2704,711,2688
952,2615,1228,2615,1228,2710,952,2710
1244,2630,1371,2630,1371,2715,1244,2715
1365,2648,1628,2631,1634,2728,1372,2745
1656,2646,1826,2646,1826,2731,1656,2731
873,3028,974,3028,974,3118,873,3118
